entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
Pyongyang;48;None;None;0.0;None;None;None;None;0.245083;None;None;None;None;None;None;None;0.0;-0.050617;0.0;-0.011208;None;0.23897100000000002;0.0;0.0256;None;None;None;None;None;None;0.245083;None;None;None;None;None
7 %;48;None;None;-0.006520000000000001;None;None;None;None;0.0;None;None;None;None;None;None;0.0;0.0;None;0.0;-0.05;0.0;-0.08038;None;0.0;0.08807999999999999;0.045457;-0.20095;None;0.0;None;None;None;None;None;None;None;None;None;None
Pakistan;48;None;None;0.16512000000000002;None;None;None;None;-0.747333;None;None;None;None;None;None;0.0;-0.4434;None;0.0;0.1589;0.0;0.0;None;0.052687;0.159225;0.0;None;0.0;None;0.07025;None;None;None;None;None;None;None;None;None
AI;48;None;None;0.24695;None;None;None;None;None;None;None;None;None;0.0;None;0.0;None;-0.21075;-0.369133;0.11828;-0.369133;None;0.0;0.027367000000000002;0.03125;None;-0.421325;None;-0.06095;None;None;None;None;None;None;None;None;None
David Mack;48;None;None;None;None;None;None;-0.13815999999999998;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;0.0564;None;0.074714;0.0;0.0;None;0.0;None;0.11165;None;None;None;None;None;None;None;None;None
Mitt Romney;47;None;None;0.42245;None;None;None;None;-0.0903;None;None;None;None;None;0.115783;None;0.7845;0.054657000000000004;None;0.2023;None;0.10439000000000001;-0.1204;0.267;0.3182;None;0.0;None;-0.19722;None;None;None;None;None;None;None;None;None
Iraqis;47;None;None;-0.6597;None;None;None;None;0.0129;None;None;None;None;None;-0.49835;None;-0.7906;None;0.0;0.100475;0.4359;0.142975;None;-0.154032;0.0;0.0;None;None;0.4404;None;None;None;None;0.0;None;None;None;None;None
two hour;47;None;None;0.0;None;None;None;None;-0.1366;None;None;None;None;None;-0.2263;None;0.0;0.0;None;0.0;0.0;0.1495;0.0;None;0.0;0.00835;-0.05464;-0.2997;None;None;0.0;None;None;None;None;None;None;None;None;None
SpaceX;47;None;None;0.5719;None;None;None;None;0.164633;None;None;None;None;None;0.0;None;0.0;0.4939;0.0256;None;0.0;None;0.062922;0.083753;0.0;None;0.11315;None;0.0;None;None;None;None;None;None;None;None;None
Goldman Sachs;47;None;None;0.29295;None;None;None;None;0.0;None;None;None;None;None;None;None;0.123771;0.1202;0.0;0.0602;None;0.139557;0.0;0.1806;0.195675;None;0.0;None;0.1204;None;None;None;None;None;None;None;None;None
Cairo;47;None;None;-0.0804;None;None;None;None;0.0;None;None;None;None;None;-0.6705;None;0.053320000000000006;0.0;None;0.0;None;0.0;0.0;-0.125;-0.085985;None;-0.32985;None;None;None;None;None;0.0;None;None;None;None;None
8 million;47;None;None;0.0;None;None;None;None;-0.06364;None;None;None;None;None;0.0;None;0.01464;0.0;None;0.0;0.0;0.0;None;0.0;-0.1147;0.0;0.0129;None;0.0;None;0.026817;None;None;None;None;None;None;None;None;None
Turks;47;None;None;0.1468;None;None;None;None;-0.21005;None;None;None;None;None;0.0;None;None;0.3612;0.000793;None;-0.523;-0.013788;-0.052739999999999995;None;-0.002943;None;None;None;None;None;0.3612;None;None;None;None;None
Wednesday morning;47;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.06364;None;0.0;0.0386;0.0;None;-0.025825;-0.12765;0.0734;None;0.039775;0.0;0.0;None;0.0;None;-0.100475;None;None;None;None;None;None;None;None;None
Nebraska;46;None;None;None;None;None;None;0.0386;None;None;None;None;None;0.0;None;0.0;-0.17437;None;0.027825;0.0;-0.074245;None;-0.2787;0.0;None;-0.09866699999999999;None;0.0;None;None;None;None;None;None;None;None;None
3 %;46;None;None;0.0843;None;None;None;None;-0.0386;None;None;None;None;None;0.233;None;0.0;0.09866699999999999;0.0;None;0.0;0.009543000000000001;0.0;None;0.0;0.0;0.21158000000000002;0.0;None;None;0.0;None;None;None;None;None;None;None;None;None
Breitbart News;46;None;None;None;None;None;None;0.1806;None;None;None;None;None;0.0;None;-0.042529000000000004;None;-0.05;0.0107;-0.802;None;0.0;0.1806;0.0;0.0413;None;None;None;None;None;None;None;None;None;None;None
God;46;None;None;0.3655;None;None;None;None;None;None;None;None;None;0.193383;None;-0.0258;0.60675;None;0.476667;0.4363;None;0.32463800000000004;0.31064;0.5994;None;None;0.2732;None;None;None;None;None;None;None;None;None
Taiwan;46;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.007909999999999999;None;0.0;None;0.0;0.0;-0.077417;0.0;None;0.06364;0.0;None;0.0772;None;None;None;None;None;None;None;None;None;None
ET;46;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0;None;0.0;0.0;-0.034;None;0.0;0.0;None;-0.06364;0.0;0.0;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
the Department of Homeland Security;46;None;None;0.1388;None;None;None;None;None;None;None;None;None;0.5273399999999999;None;0.40485;0.4404;None;0.421967;0.378475;0.34;0.443562;None;0.407433;0.1827;0.491033;None;0.390575;None;0.6854;None;None;None;None;None;None;None;None;None
the same day;46;None;None;-0.5994;None;None;None;None;None;None;None;None;None;0.0;None;-0.0999;-0.204733;None;-0.074925;0.0;0.0;-0.009925;None;-0.4767;0.1405;-0.284733;0.0;None;-0.014686000000000001;None;0.0;None;None;None;None;None;None;None;None;None
Joe;46;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.2147;None;0.066857;-0.0683;-0.3774;-0.15095999999999998;None;0.0;-0.0563;None;0.0;None;0.091067;None;None;None;None;None;None;None;None;None
about 1;46;None;None;0.1858;None;None;None;None;0.100475;None;None;None;None;None;-0.0172;None;-0.083333;0.0;None;0.0;0.0;0.2787;0.101075;None;0.0;0.18958;0.0;0.07962899999999999;None;None;-0.4767;None;None;None;None;0.0;None;None;None;None;None
eight year;46;None;None;-0.378675;None;None;None;None;0.0;None;None;None;None;None;-0.018675;None;0.21075;0.0;None;0.0;-0.2294;-0.036233;None;0.20095;-0.11717999999999999;-0.10606700000000001;-0.2682;None;-0.03845;None;0.226933;None;None;None;None;-0.2294;None;None;None;None;None
Hong Kong;45;None;None;0.032455;None;None;None;None;None;None;None;None;None;None;-0.09866699999999999;0.0;None;0.0;0.0;0.0;0.0;None;-0.054542999999999994;None;0.34;None;0.2732;None;None;None;None;None;None;None;None;None
North America;45;None;None;-0.190671;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.056666999999999995;-0.027462;-0.4767;None;0.0;0.4404;0.138933;0.0;None;0.0;0.0;-0.190333;0.0;None;-0.064;None;None;None;None;None;None;None;None;None;None
each year;45;None;None;-0.18636;None;None;None;None;0.278075;None;None;None;None;None;-0.2732;None;0.0;0.0;0.0;None;-0.1204;0.24695;0.0;-0.1851;None;0.0;0.0;-0.3106;0.0;None;0.21075;None;0.0;None;None;None;None;0.0772;None;None;None;None;None
Amnesty International;45;None;None;None;None;None;None;-0.33525;None;None;None;None;None;0.0;None;-0.1468;-0.2235;None;0.0;-0.089556;0.0;0.0;None;-0.0734;0.3818;0.0683;None;-0.09866699999999999;None;0.2263;None;None;None;None;0.0;None;None;None;None;None
Charleston;45;None;None;-0.065278;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.4404;-0.25;None;-0.051032999999999995;-0.13815999999999998;None;-0.3994;0.0;None;-0.31245;None;0.0;None;None;None;None;None;None;None;None;None
this day;45;None;None;-0.125;None;None;None;None;0.0;None;None;None;None;None;None;0.0;0.0;None;-0.1263;0.27115;-0.090383;-0.0592;None;-0.06115;0.3471;0.0;0.0;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
6 billion;45;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;-0.3612;None;-0.14345;0.0;0.1101;None;0.10796700000000001;0.0;0.0;None;0.0;None;-0.2263;None;None;None;None;None;None;None;None;None
Scotland;45;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.013771;None;None;-0.064;-0.12745;0.0;-0.059588;None;0.0;0.1366;0.24695;None;0.0;None;-0.280767;None;None;None;None;-0.100812;None;None;None;None;None
Homeland Security;44;None;None;0.35698;None;None;None;None;0.1027;None;None;None;None;None;0.17;None;0.34;None;0.230675;0.34;0.335642;None;-0.025967;0.35698;0.442867;None;None;0.34;None;None;None;None;0.34;None;None;None;None;None
40 %;44;None;None;0.100475;None;None;None;None;0.0;None;None;None;None;None;-0.0543;None;0.3182;0.0;None;-0.17;0.018517;0.0;-0.13815999999999998;None;0.0;0.025733;0.0;0.18342;None;0.0;None;0.24695;None;None;None;None;0.0;None;None;None;None;None
70;44;None;None;-0.003489;None;None;None;None;0.0;None;None;None;None;None;None;-0.20315;0.0;None;0.34995;0.0;0.0;0.0;None;-0.171433;0.0;0.0;0.0;None;0.0;None;-0.0258;None;None;None;None;None;None;None;None;None
53;44;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.091489;None;-0.08895;None;0.0;0.0;0.0;-0.3182;None;0.0;-0.21075;0.0;None;-0.32975;None;0.0;None;None;None;None;None;None;None;None;None
August 2015;44;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.1909;None;0.0;0.0;None;-0.5719;None;-0.046867;0.0;0.0;0.0;None;0.09888;None;-0.09534;None;None;None;None;-0.4588;None;None;None;None;None
colombian;44;None;None;0.0;None;None;None;None;None;None;None;None;None;0.5711;None;0.4215;-0.03992;0.0;None;0.0;0.0;None;0.17;0.0;0.0;0.0;None;-0.123475;None;0.3104;None;None;None;None;0.0;None;None;None;None;None
somali;44;None;None;-0.17183299999999999;None;None;None;None;-0.09866699999999999;None;None;None;None;None;0.0;None;0.0;0.20095;None;-0.24695;0.0032;-0.06766;-0.105375;None;0.009925;-0.5719;-0.1031;0.0;None;-0.8271;None;-0.1727;None;None;None;None;-0.8271;None;None;None;None;None
52;44;None;None;0.0;None;None;None;None;0.19412000000000001;None;None;None;None;None;0.0;None;0.0;0.0;None;0.0;-0.0593;-0.4019;-0.292867;None;0.0;-0.0033399999999999997;0.0;-0.3062;None;-0.12621;None;0.2787;None;None;None;None;0.0;None;None;None;None;None
Pittsburgh;44;None;None;None;None;None;None;-0.0239;None;None;None;None;None;0.05215;None;-0.1405;None;0.128;0.0;-0.0781;0.042667000000000004;None;0.076467;-0.038425;0.0;None;None;0.21075;None;None;None;None;None;None;None;None;None
NAACP;44;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.164633;-0.4588;None;-0.00982;0.0;None;0.0851;0.091067;0.032329000000000004;0.2023;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
ABC News;44;None;None;-0.075433;None;None;None;None;0.1909;None;None;None;None;None;0.0;None;0.0;0.3818;0.0;None;0.0;-0.1251;-0.2294;None;0.0;-0.20000000000000004;0.0;None;0.4767;None;-0.27115025000000004;None;None;None;None;0.0;None;None;None;None;None
Southern California;44;None;None;0.15043299999999998;None;None;None;None;0.049333;None;None;None;None;None;0.0;None;-0.3243;0.042667000000000004;None;0.0;-0.05051;0.0;None;-0.4404;0.0;-0.17;0.006325;None;-0.296;None;0.0;None;None;None;None;None;None;None;None;None
75;43;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.24695;None;0.0;-0.1958;0.0;None;0.0;0.0129;0.0;0.056833;None;-0.2123;0.0;-0.133967;0.0;None;0.28595;None;None;None;None;None;0.0;None;None;None;None;None
several year;43;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.5106;0.0;-0.06986;None;-0.175567;0.0;-0.0156;-0.02825;None;0.0;0.1468;0.0;0.0;None;0.0;None;0.039029;None;None;None;None;None;None;None;None;None
Macy;43;None;None;0.084789;None;None;None;None;0.128;None;None;None;None;None;None;None;-0.11333299999999999;0.09022000000000001;0.0;None;0.0;0.0256;0.0;0.133967;None;0.01781;None;None;None;None;None;None;None;None;None;None
a few week;43;None;None;0.032312;None;None;None;None;0.280067;None;None;None;None;None;None;0.0;-0.3612;-0.4215;None;0.1909;0.24695;0.0;0.155475;None;0.127625;0.100475;0.0;-0.25;None;-0.33525;None;-0.1103;None;None;None;None;-0.6705;None;None;None;None;None
90 %;43;None;None;0.04292;None;None;None;None;None;None;None;None;None;0.21075;None;0.0;None;0.0843;-0.083333;0.0;None;0.0683;0.0;0.3528;0.0;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
more than a dozen;43;None;None;None;None;None;None;-0.26335;None;None;None;None;None;0.085;None;0.0;0.0;0.0;None;-0.33525;-0.33525;-0.2997;0.0;None;0.019163;0.0;0.3812;-0.10115;None;-0.075433;None;-0.0227;None;None;None;None;-0.3141;None;None;None;None;None
Friday morning;43;None;None;0.0;None;None;None;None;-0.09746;None;None;None;None;None;-0.1589;None;0.025675;-0.3182;None;0.0;0.0;0.0;None;0.0;0.0;0.0;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
1986;43;None;None;-0.1702;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.0493;-0.1526;None;-0.018517;0.0;0.0;None;0.0;0.0;None;-0.1589;None;None;None;None;None;None;None;None;None;None
a year ago;43;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.09866699999999999;None;0.09545;-0.100475;None;0.0;-0.22225;0.12765;None;0.0;0.0;0.0;0.026925;None;0.0;None;0.128;None;None;None;None;None;None;None;None;None
Theresa;43;None;None;0.0;None;None;None;None;None;None;None;None;None;None;None;0.0;0.18876700000000002;0.0;0.13886199999999999;None;0.039625;0.2475;0.0;0.066983;None;None;-0.121563;None;None;None;None;0.0;None;None;None;None;None
15 %;43;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.1468;None;0.0;-0.0592;0.0;None;-0.042667000000000004;0.0;0.0;0.15293299999999999;None;0.2023;0.198575;0.0;0.287333;None;0.0;None;0.211225;None;None;None;None;0.0;None;None;None;None;None
1991;43;None;None;0.0;None;None;None;None;0.0;0.0;None;None;None;None;None;0.0;None;0.0;-0.056666999999999995;-0.05464;None;0.0;0.0;-0.2997;-0.1998;None;0.0;0.0;0.20095;-0.5994;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
44;42;None;None;-0.1591;None;None;None;None;-0.198567;None;None;None;None;None;-0.329;None;0.5423;0.180767;0.180767;None;-0.092543;0.0;0.0;0.0;None;0.28595;-0.062479999999999994;None;0.0;None;None;None;None;None;None;None;None;None;None
just hour;42;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;0.0;None;0.0;-0.3303;0.12738;None;-0.2828;-0.17;0.0;None;-0.3052;0.0;0.2123;-0.022275;None;0.11333299999999999;None;0.0;None;None;None;None;None;None;None;None;None
UC Berkeley;42;None;None;None;None;None;None;0.0;None;None;None;None;None;-0.167733;None;0.0;None;0.0933;-0.3182;0.019908000000000002;None;0.0;-0.25;0.0;0.4215;None;0.0;None;None;None;None;None;-0.35015;None;None;None;None;None
Tulsa;42;None;None;None;None;None;None;-0.229325;None;None;None;None;None;None;0.0;0.11165;None;0.0;-0.4767;0.0;0.0;None;0.25;0.0368;-0.4588;None;0.19835;None;-0.6705;None;None;None;None;None;None;None;None;None
Columbia;42;None;None;-0.3548;None;None;None;None;0.17;None;None;None;None;None;-0.20424;None;-0.14892;None;0.0;None;-0.2553;0.0;0.0;None;0.07955;None;None;None;None;None;0.103575;None;None;None;None;None
1984;42;None;None;-0.4201;None;None;None;None;0.0;0.0;None;None;None;None;None;0.3454;None;0.0;0.25966;0.0;None;0.0;0.19527;-0.5574;0.0;None;0.0;0.0386;0.0;-0.1591;None;0.0;None;-0.0086;None;None;None;None;None;None;None;None;None
1985;42;None;None;None;None;None;None;0.0;None;None;None;None;None;0.0577;None;-0.66385;0.1458;0.11664000000000001;None;0.2567;-0.17;0.3182;0.0;None;0.10115;-0.09545;0.131675;-0.101614;None;0.0;None;None;None;None;None;None;None;None;None;None
Democratic Party;42;None;None;None;None;None;None;0.4019;None;None;None;None;None;0.4019;None;0.6808;0.4019;None;0.428967;0.3094;0.2144;0.4253;None;0.4019;0.4019;0.355517;None;0.484133;None;None;None;None;None;0.5423;None;None;None;None;None
Beijing;42;None;None;-0.2263;None;None;None;None;0.0;None;None;None;None;None;0.0;None;-0.356;0.0;0.0;None;0.2814;0.0;0.3818;-0.008171;None;0.1204;0.0;0.0;None;0.190633;None;0.1468;None;None;None;None;None;None;None;None;None
Bible;42;None;None;0.097975;None;None;None;None;0.0;None;None;None;None;None;-0.0022170000000000002;None;0.0;0.006867;None;0.0;0.0817;None;-0.138475;-0.132187;0.24695;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
51;42;None;None;0.0;None;None;None;None;None;None;None;None;None;-0.045567;None;0.0;0.24695;None;0.0;0.027386;None;-0.23835;-0.36755;0.0;None;-0.116933;None;-0.050575;None;None;None;None;None;None;None;None;None
38;41;None;None;0.0;None;None;None;None;0.0;-0.3637;None;None;None;None;None;-0.16215;None;0.0843;0.20095;None;0.24695;0.0;0.0;0.0;None;-0.5267;-0.2235;0.210575;-0.2553;None;0.0;None;-0.1806;None;None;None;None;None;None;None;None;None
the morning;41;None;None;0.0;None;None;None;None;None;None;None;None;None;0.036571;None;0.3818;0.07955;0.5994;None;0.0;-0.11333299999999999;0.0;-0.047639999999999995;None;0.0;-0.010320000000000001;0.0;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
a few month;41;None;None;-0.194967;None;None;None;None;None;None;None;None;None;-0.148;None;0.0;-0.1998;0.0;None;-0.216975;-0.034557;0.0;None;0.10606700000000001;0.0;0.0;0.11333299999999999;None;-0.059525;None;0.0843;None;None;None;None;None;None;None;None;None
30 %;41;None;None;0.083333;None;None;None;None;-0.1591;None;None;None;None;None;0.0;None;0.3295;0.0;None;-0.191775;0.0593;0.0;0.16334;None;0.0;0.07955;0.091067;None;0.1752;None;0.133967;None;None;None;None;None;None;None;None;None
the next morning;41;None;None;None;None;None;None;0.1405;None;None;None;None;None;0.045533;None;0.0;0.0;None;0.0;-0.37565;0.0;0.0;None;0.2862;-0.148;0.0;0.1341;None;0.0;None;0.3182;None;None;None;None;0.0;None;None;None;None;None
1987;41;None;None;-0.007;None;None;None;None;0.0;None;None;None;None;None;0.39135;None;-0.6705;-0.167625;-0.383125;None;0.1806;0.241925;0.3182;0.0;None;0.2123;0.05135;0.087133;0.1531;None;0.24695;None;0.13935;None;None;None;None;None;None;None;None;None
Friday night;41;None;None;-0.04494;None;None;None;None;-0.0317;None;None;None;None;None;0.0;None;None;-0.14702;-0.20095;-0.23835;None;0.0;0.029917000000000003;-0.1909;None;-0.1543;None;0.0;None;None;None;None;0.0;None;None;None;None;None
the Justice Department xe2x80x99s;41;None;None;0.5267;None;None;None;None;None;None;None;None;None;None;0.3612;0.3371;0.421417;None;0.544875;0.36042199999999996;0.4403;0.36466;None;0.5267;0.5267;0.5267;0.7003;None;0.3612;None;None;None;None;None;0.5267;None;None;None;None;None
Treasury;41;None;None;0.5423;None;None;None;None;None;None;None;None;None;0.2023;None;0.2023;None;0.307229;0.6808;0.176956;0.2023;None;0.2023;0.2023;None;0.0362;None;0.2873;None;None;None;None;None;None;None;None;None
the Democratic National Committee;41;None;None;-0.0011330000000000001;None;None;None;None;-0.25615;None;None;None;None;None;0.0285;None;0.4588;None;-0.068;0.0;None;-0.1063;-0.136;0.0;None;-0.0258;None;-0.018683;None;None;None;None;None;None;None;None;None
25 %;40;None;None;0.0;None;None;None;None;None;None;None;None;None;-0.4019;None;-0.0258;0.11327999999999999;-0.008712000000000001;None;-0.3612;0.0;-0.3084;-0.1341;None;-0.267933;0.083333;-0.136967;None;None;0.3818;None;None;None;None;0.0;None;None;None;None;None
more than half;40;None;None;0.0;None;None;None;None;0.0;None;None;None;None;None;-0.150137;None;0.4404;-0.05135;0.0;None;-0.209175;-0.075433;0.0593;-0.175;None;-0.6597;0.09545;0.0;None;0.0;None;None;None;None;None;0.0;None;None;None;None;None
Apprentice;40;None;None;0.0;None;None;None;None;None;None;None;None;None;0.0009119999999999999;None;0.0;0.0;None;-0.067433;0.0;0.0;None;0.086133;None;0.0;None;0.0;None;None;None;None;None;None;None;None;None
Daniel;40;None;None;-0.082863;None;None;None;None;None;None;None;None;None;None;-0.6705;None;-0.09664299999999999;0.0;0.10285;None;-0.40963299999999997;0.123475;-0.54665;None;0.1366;None;-0.318;None;None;None;None;None;None;None;None;None
