entity;occur;06/2015;02/2015;01/2016;12/2015;07/2014;06/2014;11/2015;06/2017;08/2016;11/2014;09/2014;08/2014;10/2015;02/2014;12/2016;09/2015;05/2016;04/2016;03/2016;05/2014;01/2017;02/2017;05/2017;03/2017;07/2017;11/2016;09/2016;02/2016;04/2017;03/2015;06/2016;01/2014;10/2016;12/2014;10/2014;03/2014;04/2014;07/2016;01/2015;04/2015;07/2015;05/2015;08/2015
african Americans;372;None;None;-0.138653;None;None;None;None;-0.008048999999999999;None;None;None;None;None;0.062735;None;-0.09955;-0.00345;-0.0067670000000000004;None;-0.124278;0.189417;None;-0.06251799999999999;None;0.004282;-0.128777;-0.006732999999999999;-0.13946;None;-0.23997800000000002;None;-0.057463;None;None;None;None;-0.1787115;None;None;None;None;None
African Americans;372;None;None;-0.13172;None;None;None;None;-0.0037689999999999998;None;None;None;None;None;0.061132000000000006;None;-0.112561;0.049147;-0.071675;None;-0.133383;0.047457;None;-0.10516099999999999;None;-0.20086700000000002;-0.177597;0.10115;-0.119582;None;-0.19448;None;-0.066937;None;None;None;None;-0.103332;None;None;None;None;None
Lam;372;None;None;None;None;None;None;-0.0018899999999999998;None;None;None;None;None;-0.0055;None;0.034506999999999996;0.024217;None;0.02233636363636363;0.021075999999999998;None;-0.023417;None;0.010968;0.039753;0.04515;0.040132999999999995;None;0.0014;None;0.011618999999999999;None;None;None;None;0.015553;None;None;None;None;None
english;371;None;None;None;None;None;None;0.06334;None;None;None;None;None;-0.010738;None;0.013075;-0.01515;-0.005132;None;0.14044500000000001;-0.014655000000000001;None;0.053524;None;0.015446000000000001;0.015747999999999998;0.048711000000000004;0.046671;None;0.051582;None;-0.039644;None;None;None;None;0.017644;None;None;None;None;None
April;368;None;None;None;None;None;None;0.0;-0.049095;None;None;None;None;None;-0.0052049999999999996;None;-0.021865;0.06324600000000001;0.066983;None;0.0;-0.050237000000000004;None;0.087153;None;0.008259;-0.037674;0.100475;0.018377;None;-0.018188;None;-0.071671;None;None;None;None;-0.032341;None;None;None;None;None
Politics  Policy Daily;367;None;None;None;None;None;None;0.0;None;None;None;None;None;0.095654;None;0.0;None;0.0;0.0;None;0.0;None;0.029160000000000002;0.044266;0.0;None;0.0;None;0.048988;None;None;None;None;0.0;None;None;None;None;None
Uber;366;None;None;0.166675;None;None;None;None;0.047043;None;None;None;None;None;0.0;None;-0.00182;-0.0506;None;-0.015222999999999999;-0.039842;None;-0.009794;None;0.19423800000000002;-0.7832;-0.037507;None;-0.002427;None;0.033072000000000004;None;None;None;None;0.09486;None;None;None;None;None
God;365;None;None;0.5784;None;None;None;None;0.21401799999999999;None;None;None;None;None;None;0.486992;0.4235;None;0.8074;0.301637;None;0.193775;None;0.395084;0.2732;0.370633;None;0.4936;None;0.339262;None;None;None;None;0.5212859999999999;None;None;None;None;None
hispanic;364;None;None;0.100475;None;None;None;None;-0.023232;None;None;None;None;None;0.04685;None;0.11063800000000001;0.055;0.153133;None;0.006682;-0.019783000000000002;None;-0.01775;None;0.05235599999999999;0.013094999999999999;-0.003143;0.056666999999999995;None;-0.009752;None;-0.172255;None;None;None;None;-0.001092;None;None;None;None;None
McConnell;362;None;None;0.0815;None;None;None;None;0.040182;None;None;None;None;None;-0.019868;None;0.066983;None;0.010246;-0.021485;None;-0.004533;None;-0.06284;0.035181;0.018655;-0.047885000000000004;None;-0.032889;None;0.0903;None;None;None;None;0.057790999999999995;None;None;None;None;None
North;359;None;None;-0.118243;None;None;None;None;0.0;None;None;None;None;None;0.02791;None;0.0;-0.7184;-0.0021;None;0.17638900000000002;-0.040136;None;-0.033293;None;-0.06678300000000001;0.050787;0.0;-0.056930999999999995;None;-0.037527;None;-0.028877;None;None;None;None;0.005733;None;None;None;None;None
Christians;358;None;None;0.07224;None;None;None;None;0.081872;None;None;None;None;None;-0.012863;None;0.120253;-0.025414;-0.0411;None;-0.02965;0.095709;None;-0.01627;None;-0.124833;-0.027875;0.147814;-0.058883000000000005;None;0.02172;None;0.072564;None;None;None;None;0.230575;None;None;None;None;None
Smith;358;None;None;-0.014685;None;None;None;None;-0.119744;None;None;None;None;None;0.061075;None;0.0;0.0;-0.0955;None;0.008036;0.036574;None;0.059251;None;0.13783299999999998;-0.07120800000000001;-0.030909;0.090409;None;-0.062914;None;-0.026793;None;None;None;None;0.089259;None;None;None;None;None
Colorado;358;None;None;None;None;None;None;0.08505;None;None;None;None;None;0.007935;None;0.0133;0.119244;0.1366;None;0.022421;0.060292;None;0.009143;None;0.044616;0.10403299999999999;0.0278;0.128117;None;0.134017;None;0.09915299999999999;None;None;None;None;0.045355;None;None;None;None;None
Amazon;355;None;None;None;None;None;None;0.13185999999999998;None;None;None;None;None;0.155596;None;0.32885;0.245563;0.21391300000000002;None;0.245671;0.265024;None;0.22439299999999998;None;0.124727;0.124553;0.4939;0.171698;None;0.26602800000000004;None;0.20444400000000001;None;None;None;None;0.216994;None;None;None;None;None
Alabama;354;None;None;0.0683;None;None;None;None;-0.024516999999999997;None;None;None;None;None;0.047139;None;0.039493;0.0;0.179871;None;-0.059952;0.027555;None;0.0059689999999999995;None;-0.016724;-0.193869;0.087783;-0.11105899999999999;None;-0.076043;None;0.01505;None;None;None;None;-0.060663;None;None;None;None;None
summer;354;None;None;None;None;None;None;0.048651;None;None;None;None;None;-0.026668999999999998;None;0.009577;0.07055700000000001;0.3182;None;-0.01725;-0.0231;None;0.07282999999999999;None;-0.01905;0.01896;0.0;0.070155;None;0.00086;None;0.047966;None;None;None;None;0.0841;None;None;None;None;None
turkish;353;None;None;0.0;None;None;None;None;-0.008565000000000001;None;None;None;None;None;-0.0203;None;-0.15158;-0.077757;0.13935;None;-0.050707;0.000157;None;-0.054621;None;0.12097100000000001;0.1366;0.036871;0.018702;None;-0.1807;None;-0.09335299999999999;None;None;None;None;-0.049562;None;None;None;None;None
Indonesia;351;None;None;0.0;None;None;None;None;0.064978;None;None;None;None;None;0.10795;None;0.105375;0.1204;-0.2263;None;0.102947;0.099159;None;0.078925;None;0.151033;0.044344999999999996;0.132027;None;0.1858;None;0.0;None;None;None;None;0.0;None;None;None;None;None
EPA;351;None;None;0.014667;None;None;None;None;-0.056067;None;None;None;None;None;0.018606;None;-0.056866999999999994;-0.027943;None;-0.00044699999999999997;0.036563;None;0.016731;None;-0.017671;-0.020914;0.0;0.009072;None;0.06363300000000001;None;0.133967;None;None;None;None;0.0;None;None;None;None;None
World War II;350;None;None;-0.5924;None;None;None;None;-0.5923149999999999;None;None;None;None;None;-0.540092;None;-0.630286;-0.5555329999999999;-0.738633;None;-0.585503;-0.514419;None;-0.562516;None;-0.523679;-0.614329;-0.6934560000000001;-0.604403;None;-0.638275;None;-0.588645;None;None;None;None;-0.671995;None;None;None;None;None
2006;349;None;None;-0.063025;None;None;None;None;0.078096;None;None;None;None;None;0.08192;None;-0.027160000000000004;0.052375;-0.13702;None;0.059015;0.059694000000000004;None;0.058077;None;0.0068709999999999995;0.0577;-0.09176000000000001;-0.023946000000000002;None;0.009278;None;0.029323000000000002;None;None;None;None;-0.004312;None;None;None;None;None
democrat;343;None;None;None;None;None;None;-0.055517;None;None;None;None;None;0.033819999999999996;None;0.0;None;-0.019332;0.019463;None;0.08229500000000001;None;0.283927;0.1859;0.11645699999999999;None;0.024987;None;-0.129082;None;None;None;None;0.080228;None;None;None;None;None
the Wall Street Journal;342;None;None;0.0;None;None;None;None;0.017387;None;None;None;None;None;-0.014140999999999999;None;0.015625;0.07636;-0.4215;None;0.0036299999999999995;0.023159;None;-0.012979;None;0.016768;-0.00073;0.0;0.02039138888888889;None;0.016819;None;0.009505;None;None;None;None;0.011975;None;None;None;None;None
12;341;None;None;0.14196;None;None;None;None;-0.055064;None;None;None;None;None;-0.19188;None;0.037765;-0.0185;-0.12361099999999998;None;0.050216000000000004;-0.088345;None;-0.086452;None;0.027455;-0.081974;0.03494;-0.099621;None;-0.031117000000000002;None;0.08014600000000001;None;None;None;None;0.038661;None;None;None;None;None
Vladimir Putin;338;None;None;0.0;None;None;None;None;0.291743;None;None;None;None;None;0.048894;None;0.0775;-0.1146;-0.031;None;0.015792;0.10837000000000001;None;0.188889;None;0.141683;0.176336;0.0;0.06869299999999999;None;0.006233;None;0.21962199999999998;None;None;None;None;0.028012000000000002;None;None;None;None;None
Russians;338;None;None;None;None;None;None;-0.015667;None;None;None;None;None;-0.06071699999999999;None;0.08973300000000001;0.0;-0.004633;None;-0.002876;0.023562;None;0.004412;None;0.017366999999999997;-0.038425;-0.2023;-0.07859;None;0.1127;None;-0.14985;None;None;None;None;0.012513;None;None;None;None;None
the Middle East;335;None;None;-0.074943;None;None;None;None;-0.164275;None;None;None;None;None;0.0389;None;-0.06271499999999999;-0.106456;0.037167;None;-0.081173;-0.071141;None;0.0;None;0.015209;-0.09631100000000001;0.176625;-0.046149;None;-0.126256;None;0.065532;None;None;None;None;-0.196177;None;None;None;None;None
Duterte;335;None;None;None;None;None;None;-0.005118999999999999;None;None;None;None;None;-0.050294;None;-0.1308;None;-0.09176000000000001;-0.134616;None;-0.028879000000000002;None;0.038849;-0.090286;-0.09176000000000001;None;0.06363300000000001;None;0.074922;None;None;None;None;-0.13281099999999998;None;None;None;None;None
Nevada;334;None;None;0.040036;None;None;None;None;0.0;None;None;None;None;None;0.056011;None;0.05765;0.08242999999999999;0.055260000000000004;None;0.0516;0.038244;None;0.031488999999999996;None;0.16884100000000002;-0.005855;0.053943;-0.035933;None;0.0035329999999999997;None;0.073113;None;None;None;None;0.034926;None;None;None;None;None
LGBT;332;None;None;-0.02877;None;None;None;None;0.091241;None;None;None;None;None;-0.056065;None;0.019791999999999997;0.033863;0.0;None;0.183131;0.03985;None;-0.01133;None;-0.029495;0.00701;0.013914;-0.10803299999999999;None;0.032143;None;0.028480000000000002;None;None;None;None;0.02775;None;None;None;None;None
Africa;332;None;None;0.045533;None;None;None;None;0.0;-0.061367;None;None;None;None;None;0.0024010000000000004;None;0.016278;0.089271;-0.083111;None;-0.092564;-0.004566;None;0.072505;None;-0.027467000000000002;-0.010115;-0.067433;0.07335;None;-0.011406999999999999;None;-0.002066;None;None;None;None;-0.036024;None;None;None;None;None
Kasich;330;None;None;-0.019875999999999998;None;None;None;None;-0.053867;None;None;None;None;None;0.06568600000000001;None;-0.000951;0.064532;-0.086463;None;0.0293;None;None;-0.078933;0.12315;-0.05139199999999999;None;-0.100663;None;0.052687;None;None;None;None;-0.035639;None;None;None;None;None
Jackson;329;None;None;None;None;None;None;0.059327;None;None;None;None;None;0.15908699999999998;None;0.3612;0.013438999999999998;None;0.0;-0.017884;None;0.06415599999999999;None;0.131684;0.049692;-0.125;None;0.054542999999999994;None;0.170424;None;None;None;None;0.104957;None;None;None;None;None
tonight;329;None;None;0.0734;None;None;None;None;-0.0079;None;None;None;None;None;0.1296;None;0.027882999999999998;0.08694;0.12726700000000002;None;0.082412;0.127077;None;0.008518000000000001;None;0.048387;0.0837;0.018359999999999998;0.04019;None;0.068573;None;-0.0078060000000000004;None;None;None;None;0.041033;None;None;None;None;None
Saudi Arabia;328;None;None;-0.04634;None;None;None;None;-0.091375;None;None;None;None;None;0.117376;None;0.01196;-0.020347999999999998;-0.4767;None;0.08574;0.11698099999999999;None;0.064925;None;0.046575;-0.092908;0.0;0.12853399999999998;None;0.0;None;-0.035187;None;None;None;None;-0.2217;None;None;None;None;None
the European Union;327;None;None;0.4215;None;None;None;None;0.082593;None;None;None;None;None;-0.032912000000000004;None;0.030855;-0.035075;-0.18295;None;0.02094;-0.02516625;None;0.023696000000000002;None;0.032335;-0.06728200000000001;0.04445;-0.009267000000000001;None;0.03462;None;0.031945999999999995;None;None;None;None;0.056313999999999996;None;None;None;None;None
african;326;None;None;0.273567;None;None;None;None;-0.05842000000000001;None;None;None;None;None;0.033926;None;-0.032233;-0.028536000000000002;0.063157;None;0.057679999999999995;0.31776;None;0.064371;None;0.0017579999999999998;0.02754;0.0;-0.35174;None;-0.003029;None;-0.010095999999999999;None;None;None;None;0.012055;None;None;None;None;None
6;325;None;None;0.0;None;None;None;None;0.009751000000000001;None;None;None;None;None;-0.056214;None;-0.028472000000000004;-0.047675999999999996;0.0;None;-0.083495;-0.042255;None;0.05654;None;-0.0376;-0.041677;0.0;0.005442;None;0.022667;None;-0.028579000000000004;None;None;None;None;0.045641;None;None;None;None;None
Philadelphia;324;None;None;0.0;None;None;None;None;-0.030277999999999996;None;None;None;None;None;0.11381500000000001;None;-0.000713;0.019514;0.0;None;0.205612;0.080967;None;0.01142;None;0.016356;-0.030142000000000002;-0.118;0.007167;None;0.068489;None;-0.02737;None;None;None;None;0.0456;None;None;None;None;None
Eric;324;None;None;None;None;None;None;0.1311;None;None;None;None;None;0.0;None;-0.1405;0.033462;None;0.002909;0.028847;None;0.029108;None;-0.16432;0.12876300000000002;0.036429;None;0.1643;None;0.008;None;None;None;None;0.0;None;None;None;None;None
Mars;323;None;None;-0.2553;None;None;None;None;-0.2755;0.0;None;None;None;None;None;0.10282899999999999;None;0.080679;0.091706;0.0;None;0.068547;0.092765;None;0.049019;None;0.054310000000000004;0.06377100000000001;0.053592999999999995;None;0.0;None;0.0896;None;None;None;None;None;None;None;None;None
200;321;None;None;0.0;None;None;None;None;0.022662;None;None;None;None;None;-0.041705;None;-0.098393;0.006739;0.06364;None;-0.148989;-0.058124;None;-0.045357999999999996;None;0.063365;-0.10558499999999998;-0.114571;-0.089755;None;-0.068989;None;-0.067367;None;None;None;None;-0.030012999999999998;None;None;None;None;None
Scotland;317;None;None;None;None;None;None;0.020367;None;None;None;None;None;0.016071000000000002;None;0.094083;-0.029586;None;0.0;0.0;None;0.027836;None;-0.018286;0.0;0.0;None;0.090839;None;-0.042667000000000004;None;None;None;None;0.12008699999999999;None;None;None;None;None
August;316;None;None;0.0;None;None;None;None;0.067027;None;None;None;None;None;-0.054817;None;-0.14006;0.0;None;-0.054185000000000004;-0.025812;None;0.03058;None;-0.015340000000000001;0.026591000000000004;0.0;-0.089711;None;0.08895;None;-0.011269;None;None;None;None;0.0485;None;None;None;None;None
2005;315;None;None;-0.12254000000000001;None;None;None;None;-0.079979;None;None;None;None;None;0.01146;None;-0.031729;-0.061857;-0.025675;None;-0.052582000000000004;0.040524;None;0.009297;None;0.080136;0.00624;0.058783;0.011369;None;-0.1641;None;0.003865;None;None;None;None;-0.116121;None;None;None;None;None
Orlando;314;None;None;None;None;None;None;-0.310463;None;None;None;None;None;-0.077811;None;0.0;0.3612;-0.34;None;-0.406833;0.0;None;-0.0031;None;0.092586;-0.11011800000000001;0.0;-0.1858;None;-0.109866;None;0.089139;None;None;None;None;-0.230123;None;None;None;None;None
iranian;314;None;None;-0.044588;None;None;None;None;-0.34663299999999997;None;None;None;None;None;0.092265;None;0.103405;-0.033522;0.085;None;-0.064708;0.039648;None;-0.019887000000000002;None;-0.042832;-0.141286;0.0;-0.051378;None;0.030117;None;0.089318;None;None;None;None;-0.233325;None;None;None;None;None
western;314;None;None;0.0;None;None;None;None;-0.0068;None;None;None;None;None;-0.033935;None;-0.045160000000000006;-0.0695;None;-0.094038;-0.020184;None;-0.005997;None;0.047867;-0.005305;-0.045369;None;0.079687;None;0.045056;None;None;None;None;0.097778;None;None;None;None;None
earlier this year;311;None;None;0.0;None;None;None;None;0.026012;None;None;None;None;None;0.030179;None;-0.049324;-0.0327;-0.2199;None;-0.1468;-0.1405;None;-0.02475;None;0.045002999999999994;-0.033973;0.4588;-0.061353;None;0.039936;None;-0.021342;None;None;None;None;0.0;None;None;None;None;None
40;311;None;None;-0.095786;None;None;None;None;-0.113028;None;None;None;None;None;-0.013163;None;-0.067106;0.10925399999999999;0.0289;None;0.003483;-0.00758;None;0.029692000000000003;None;0.0978;0.009565;0.072943;-0.002426;None;-0.037825;None;0.043389;None;None;None;None;0.035413;None;None;None;None;None
Utah;310;None;None;-0.1204;None;None;None;None;-0.028449000000000002;None;None;None;None;None;0.021815;None;-0.028288;0.024847;-0.005536999999999999;None;0.0291;0.032467;None;0.103978;None;-0.12038499999999999;0.073282;-0.3612;0.072626;None;0.039262;None;0.015022999999999998;None;None;None;None;-0.02787;None;None;None;None;None
San Francisco;308;None;None;0.0;None;None;None;None;-0.163753;None;None;None;None;None;0.08051699999999999;None;-0.0437;0.046765;0.0684;None;0.026747000000000003;0.009056999999999999;None;0.0425;None;0.07950499999999999;0.0118;0.0;0.054849;None;-0.0084;None;0.048809;None;None;None;None;0.02154;None;None;None;None;None
state;307;None;None;0.1224;None;None;None;None;0.022914;None;None;None;None;None;0.08305;None;0.085367;0.1405;None;0.11963599999999999;-0.063733;None;-0.008444;None;0.14832;0.030279;0.051827;None;0.083248;None;0.043093;None;None;None;None;0.038536;None;None;None;None;None
